424393523	1245158946
424393523	25490504
424393523	421780681
22968385	1245158946
421780681	1245158946
421780681	424393523
370779284	1245158946
247866512	1245158946
132026934	1245158946
513184839	1245158946
430880741	1245158946
216130734	1245158946
28858339	1245158946
28129721	1245158946
25490504	1245158946
25490504	421780681
25490504	2341237201
25490504	1122574284
25490504	424393523
1122574284	25490504
122793254	1245158946
260410693	1245158946
525492140	1245158946
2341237201	25490504
2341237201	1245158946
