14371600	409878867
225556859	47402186
225556859	14371600
169962449	29491384
169962449	409878867
169962449	14371600
169962449	10274252
199431678	2601425573
199431678	85370909
185287105	422708485
35258653	292142817
35258653	25067168
2742802725	25067168
25665242	316485110
25665242	16735106
25665242	695753
25665242	106204756
25665242	23116875
25665242	93077846
51375286	25067168
51375286	52532503
421296415	14561418
421296415	52532503
12336662	366724407
370666310	10274252
370666310	409878867
105077093	21191922
2733138920	522132942
128174162	316485110
128174162	23116875
411729255	14371600
1080375390	20905701
1080375390	35198937
1080375390	262222386
38181590	25067168
21036397	316485110
21036397	119340405
88146816	2891229710
88146816	221710429
88146816	195056231
236412458	1133501083
236412458	25067168
236412458	20905701
29242390	22470605
29242390	233271209
27354052	25067168
52532503	103650846
52532503	421296415
52532503	51375286
52532503	14561418
212915553	25067168
212915553	6133472
247203598	25067168
304404850	17270769
304404850	88146816
2237583636	1468968181
1550984940	316485110
1637905970	51375286
181524922	409878867
301574238	14371600
93881144	233271209
23116875	316485110
23116875	6133472
14073125	695753
14073125	93077846
171877288	14784684
171877288	184732662
171877288	1073662237
171877288	217088474
2927951094	2600665502
2927951094	262222386
1708221920	262222386
1708221920	35198937
1708221920	128174162
240750554	14371600
240750554	10274252
1860719869	99949871
1079210822	230451717
1079210822	41394240
1079210822	2252458512
463732269	522132942
230451717	55932870
230451717	1079210822
230451717	250672627
230451717	25067168
230451717	329106031
993859812	504770652
695753	106204756
695753	25665242
695753	23116875
695753	93077846
188313035	1091956334
188313035	944761651
76987535	316485110
76987535	269852701
262222386	35198937
262222386	1708221920
262222386	1080375390
262222386	20905701
309257524	21191922
309257524	2212607281
309257524	409878867
309257524	109521444
2356861053	25067168
968651658	1270630717
968651658	6133472
267698042	10274252
25067168	247509419
25067168	217088474
25067168	329106031
25067168	36033351
2688202392	2457099590
2688202392	282798838
2688202392	492162036
2688202392	41394240
2688202392	365093701
80086323	25067168
80086323	57377653
80086323	14371600
80086323	29491384
221710429	10274252
221710429	88146816
221710429	29491384
221710429	20661700
221710429	409878867
221710429	169962449
221710429	14371600
33668152	10274252
33668152	47402186
366724407	12336662
2891229710	88146816
142348772	432891887
29491384	80086323
29491384	148155433
47886560	25067168
17463137	188313035
17463137	25067168
522132942	2733138920
522132942	463732269
522132942	225096209
399184212	15179702
269852701	316485110
1073662237	14784684
1073662237	171877288
15580422	251106916
594914546	88146816
594914546	57377653
594914546	409878867
1934965104	121720847
1934965104	233271209
1934965104	23116875
1934965104	6133472
1934965104	25067168
106204756	25067168
106204756	695753
106204756	25665242
20661700	221710429
20661700	99953072
20661700	195056231
51116628	25067168
980206908	153799065
2437623278	25067168
247509419	190670597
247509419	329106031
247509419	217088474
247509419	36033351
247509419	25067168
2457099590	2688202392
14784684	217088474
14784684	25067168
14784684	184732662
368431628	14371600
368431628	19418234
204534037	59753891
594242499	2375664412
594242499	19418234
80838296	169962449
121720847	1934965104
121720847	25067168
121720847	389510244
121720847	6133472
2332541603	25067168
41394240	2788225609
41394240	6133472
41394240	1079210822
41394240	47587242
70086039	22470605
70086039	29242390
70086039	19206568
22504984	17535480
22504984	25067168
251106916	15580422
119340405	21036397
14589950	2932866307
250672627	25067168
392580114	25067168
392580114	14371600
392580114	409878867
2600665502	2927951094
17806927	41394240
2252458512	1270630717
2252458512	1543968967
2252458512	1079210822
14784677	35258653
382554068	14371600
382554068	225521006
432891887	142348772
611658618	29491384
611658618	36675401
1063230986	25067168
316485110	25067168
316485110	41394240
316485110	23116875
409878867	316485110
409878867	23116875
409878867	14371600
1370949954	25067168
20905701	14542355
20905701	1080375390
20905701	35198937
20905701	23116875
20905701	503154580
20905701	262222386
20905701	316485110
20905701	128174162
326038506	695753
292234592	244286442
292234592	18674874
292234592	83601577
443274876	14371600
819103542	6133472
77299847	23116875
77299847	316485110
77299847	322028243
158763055	1119878233
158763055	99949871
158763055	14371600
1270630717	2252458512
1270630717	121720847
1270630717	968651658
1270630717	6133472
558402358	83601577
51080750	7155842
51080750	3827311
51080750	14371600
51080750	99949871
51080750	10274252
1349485188	25067168
1349485188	233271209
420390673	930421909
420390673	1033666782
2288598626	29491384
117363088	25067168
117363088	169962449
57377653	146980794
57377653	17270769
57377653	409878867
57377653	148155433
57377653	14371600
7155842	51080750
18716224	41394240
311666137	14371600
99953072	20661700
264452886	14371600
18674874	292234592
225521006	169962449
225521006	382554068
225521006	390660935
83601577	292234592
113965001	25067168
322028243	77299847
233271209	85370909
233271209	6133472
47402186	33668152
47402186	225556859
131378763	25067168
1355306382	10274252
847251956	25067168
37705430	292234592
37705430	197895054
29946590	695753
29946590	153799065
19418234	309257524
19418234	109521444
19418234	99949871
19418234	21191922
96744419	14371600
2601425573	199431678
2375664412	594242499
2375664412	409878867
2375664412	225556859
2375664412	435909599
2375664412	99949871
302831340	409878867
302831340	14371600
35198937	262222386
35198937	1080375390
35198937	1708221920
2203586760	316485110
389510244	275938934
389510244	29491384
389510244	25274244
389510244	23116875
62847203	25067168
49050206	25067168
313545505	57377653
99136274	57377653
99136274	14371600
99136274	169962449
99136274	10274252
1468968181	2237583636
14542355	20905701
14542355	316485110
109521444	2212607281
109521444	21191922
109521444	309257524
29803641	14371600
148155433	29491384
148155433	409878867
148155433	57377653
1119878233	25067168
1119878233	99949871
14561418	49295438
14561418	421296415
14561418	52532503
1329172627	594242499
121163785	57377653
281974890	57377653
281974890	14371600
281974890	10274252
281974890	409878867
184732662	275938934
184732662	171877288
184732662	1073662237
184732662	14784684
146980794	57377653
146980794	169962449
146980794	10274252
146980794	14371600
747510991	25067168
747510991	56990892
10274252	409878867
10274252	169962449
10274252	156408874
257515014	14371600
55932870	25067168
102469866	25067168
3827311	25067168
2864102237	20661700
2864102237	409878867
6133472	130797956
6133472	41394240
6133472	233271209
6133472	23116875
6133472	5902592
99949871	2212607281
99949871	435909599
99949871	1119878233
99949871	51080750
390660935	169962449
390660935	225521006
