2685199019	58765247
2685199019	17233536
2685199019	742143
2685199019	465158270
2685199019	5402612
2685199019	542962969
2685199019	33050680
2685199019	1309486934
2685199019	159447476
1059644598	69329527
18859128	5402612
18859128	260008735
57913242	5402612
57913242	742143
855556087	5402612
855556087	742143
115587493	43981992
22618913	69329527
22618913	5402612
701456896	5402612
2482184095	742143
2482184095	69329527
33050680	2685199019
33050680	465158270
33050680	542962969
2723735572	742143
314152984	5402612
314152984	742143
39515204	5402612
39515204	742143
178557358	5402612
2239963690	2534169746
489974410	5402612
21754019	2166302605
806130732	5402612
806130732	742143
493524550	8357192
493524550	5402612
493524550	182328472
493524550	742143
2832152143	49800332
108927533	74135343
540323881	159447476
540323881	1020320952
540323881	525643462
540323881	465158270
540323881	535554692
540323881	542962969
177182882	2263033101
177182882	542962969
177182882	17233536
177182882	49072873
2227816527	472021456
370715836	5402612
370715836	742143
1090948867	742143
43981992	5402612
43981992	115587493
78397375	742143
78397375	5402612
751945350	5402612
2552694715	5402612
1738679586	159447476
1738679586	32843303
1738679586	5402612
1738679586	542962969
1738679586	742143
535258193	5402612
535258193	742143
400916252	5402612
400916252	742143
6107302	489974410
6107302	742143
6107302	5402612
14539907	108630657
14539907	16106522
1263282072	32843303
233775492	5402612
64511694	542962969
64511694	5402612
257526485	742143
257526485	5402612
2303809581	16236786
2303809581	5402612
2303809581	350602939
2303809581	2534169746
2303809581	2207083980
283388524	742143
856933964	5402612
856933964	742143
191915936	742143
191915936	1690966824
191915936	26241699
50305826	5402612
20974887	350602939
20974887	465158270
20974887	48654466
20974887	117966729
20974887	536355231
20974887	154498853
205990090	272090582
17233536	2685199019
17233536	465158270
17233536	2462213766
17233536	2263033101
17233536	5402612
17233536	1489761030
17233536	49590778
17233536	525643462
17233536	1558202438
17233536	1911431288
17233536	900414258
17233536	542962969
17233536	86061158
17233536	177182882
17233536	49072873
17233536	252629056
17233536	159447476
17233536	472515859
17233536	742143
17233536	29355945
17233536	2996801
146583869	8357192
182328472	742143
20282201	5402612
1087846856	742143
586724399	5402612
527245655	742143
527245655	555984181
2535806148	2300551194
69329527	296185379
69329527	5402612
69329527	742143
263313255	2156289693
263313255	5402612
49800332	2832152143
49800332	2178630920
49800332	235784026
49800332	769702230
49800332	742143
49800332	5402612
49800332	292552082
302722774	5402612
302722774	462035592
27529969	742143
27529969	5402612
43024716	5402612
458662198	489974410
581457408	742143
581457408	5402612
58765247	8357192
58765247	2685199019
58765247	465158270
58765247	542962969
58765247	742143
2766505888	742143
2766505888	5402612
2573183814	32843303
1682547080	782270054
1682547080	8357192
1682547080	742143
1682547080	5402612
14715008	5402612
2169762827	742143
2169762827	5402612
358367703	8357192
358367703	742143
358367703	5402612
236954775	742143
236954775	5402612
469022809	542962969
87985842	742143
87985842	5402612
49072873	2263033101
49072873	159447476
49072873	542962969
49072873	177182882
49072873	465158270
415785026	69329527
415785026	742143
2462213766	17233536
2462213766	8357192
2462213766	2263033101
2462213766	542962969
2462213766	525643462
2462213766	5402612
2462213766	742143
1020320952	2263033101
1020320952	540323881
1020320952	1558202438
1020320952	542962969
348285003	742143
348285003	5402612
499712814	302722774
499712814	5402612
104487298	5402612
12038782	69329527
12038782	742143
12038782	108099643
12038782	5402612
555984181	527245655
555984181	5402612
636415876	210429730
636415876	5402612
1078065475	5402612
1078065475	742143
17663287	5402612
2400408805	742143
2400408805	5402612
16105433	90999438
16105433	742143
16105433	5402612
242394241	108630657
242394241	239044308
242394241	16106522
159492499	212573765
159492499	5402612
159492499	742143
1294711250	742143
1294711250	5402612
144284113	8357192
87558021	1673216730
87558021	1511863236
87558021	5402612
1568515783	2434963412
436562022	742143
436562022	5402612
158607650	742143
1737624272	742143
1737624272	5402612
161532004	5402612
161532004	742143
568741549	742143
568741549	5402612
2650641349	742143
37499500	2996801
53005147	569926881
53005147	69329527
53005147	5402612
53005147	742143
83289696	1243280755
83289696	69329527
83289696	5402612
83289696	742143
83289696	8357192
235784026	49800332
235784026	18220818
235784026	769702230
204872907	5402612
769702230	5402612
769702230	742143
769702230	49800332
769702230	18220818
769702230	472515859
769702230	235784026
5402612	742143
86061158	271599911
86061158	17233536
86061158	5402612
16106522	2358613812
16106522	108630657
16106522	239044308
16106522	14539907
16106522	742143
16106522	242394241
16106522	5402612
146725818	742143
146725818	476470051
146725818	5402612
535519063	5402612
163418136	2417614266
163418136	29355945
163418136	742143
278163334	2764281849
278163334	242394241
278163334	742143
278163334	5402612
1511863236	5402612
1511863236	87558021
2156289693	263313255
1208871751	5402612
742143	69329527
742143	5402612
247918432	90999438
247918432	742143
247918432	69530206
247918432	5402612
20957280	5402612
123121482	5402612
157457277	5402612
569124043	2534169746
569124043	742143
569124043	5402612
290635136	5402612
51540875	742143
51540875	5402612
535554692	540323881
535554692	5402612
176207969	5402612
1357681921	5402612
304695261	362780183
2434963412	1568515783
2434963412	5402612
2434963412	90999438
2434963412	742143
337986810	742143
337986810	476470051
185448870	5402612
185448870	18220818
185448870	2996801
185448870	742143
59158367	742143
59158367	5402612
59158367	21812516
54026927	2396845048
54026927	5402612
1120776186	742143
2299325254	5402612
260008735	18859128
91333394	742143
2178630920	49800332
948708523	5402612
18220818	1558202438
18220818	292552082
18220818	235784026
18220818	185448870
18220818	769702230
18220818	742143
18220818	5402612
2263033101	177182882
2263033101	542962969
2263033101	159447476
2263033101	49072873
2263033101	2462213766
2263033101	1020320952
2263033101	525643462
2263033101	17233536
1465463371	2826085063
1465463371	742143
1465463371	5402612
2385339637	5402612
2385339637	742143
271950370	742143
271950370	32843303
271950370	5402612
271950370	421845502
254915951	5402612
761809752	69329527
1243280755	83289696
1243280755	2396845048
159447476	2263033101
159447476	2685199019
159447476	49072873
159447476	540323881
159447476	465158270
159447476	535554692
159447476	1738679586
159447476	525643462
159447476	17233536
1216581596	742143
860497940	5402612
860497940	742143
7595972	5402612
282881764	239044308
1163022206	5402612
374251265	60148586
156186500	742143
156186500	5402612
289617736	742143
2473868971	5402612
455668617	742143
455668617	5402612
196910496	5402612
449348815	742143
449348815	5402612
28525496	239044308
41524781	8357192
21415760	220262110
21415760	5402612
809142282	5402612
513232836	5402612
815089381	5402612
852982232	5402612
195871963	69329527
195871963	742143
195871963	5402612
76939090	742143
76939090	5402612
340491862	5402612
262282808	742143
262282808	5402612
477131499	5402612
343712960	5402612
76152099	5402612
76152099	69329527
76152099	175962947
76152099	742143
210429730	636415876
356222419	5402612
384798765	12348272
356246854	5402612
356246854	742143
244160194	296185379
244160194	742143
244160194	5402612
354904024	69329527
354904024	742143
354904024	5402612
504955927	5402612
1418307830	742143
75549157	108927533
75549157	5402612
1079910396	32843303
1079910396	742143
45065326	742143
271599911	86061158
20206038	5402612
608451029	69329527
608451029	742143
2826085063	742143
2826085063	5402612
2826085063	1465463371
607543129	5402612
14592398	5402612
166051148	742143
390090455	5402612
2469880124	5402612
461533861	5402612
461533861	261445860
461533861	18179497
461533861	742143
216596667	5402612
1609844444	20478920
922901436	5402612
113383453	12348272
113383453	742143
312616238	2263910472
312616238	5402612
220162856	742143
2494631134	351637325
2494631134	5402612
454236505	742143
454236505	5402612
110727185	182328472
110727185	5402612
2718277541	78462596
2718277541	5402612
985215774	5402612
36341077	90999438
201802412	5402612
201802412	2996801
201802412	742143
2764281849	742143
2764281849	5402612
2764281849	16106522
2764281849	278163334
480980271	220262110
480980271	5402612
353512839	742143
148631609	247918432
148631609	5402612
148631609	69329527
148631609	742143
207009829	5402612
542962969	64511694
542962969	2263033101
542962969	2685199019
542962969	8357192
542962969	2462213766
542962969	1558202438
542962969	2300551194
542962969	900414258
542962969	1738679586
542962969	469022809
542962969	1020320952
542962969	252629056
542962969	540323881
542962969	49072873
542962969	58765247
542962969	525643462
542962969	17233536
542962969	1309486934
542962969	33050680
542962969	177182882
542962969	465158270
1072350973	5402612
18688070	742143
1047573872	5402612
159931058	8357192
159931058	5402612
159931058	742143
333615523	337796394
333615523	5402612
277645514	742143
