180111748	893046055
180111748	2312659651
180111748	33332251
244571847	93410612
244571847	590041444
17885227	73813227
2564196206	393469195
159911529	288368256
25999072	245467017
893046055	393469195
893046055	18011418
293937043	2312659651
36740457	73813227
36740457	288368256
36740457	245467017
21622781	393469195
21622781	373758798
21622781	1509443935
21622781	23137205
1666562821	73813227
1666562821	244571847
260625138	253508578
2776904803	1335463908
2776904803	19355955
2776904803	2312659651
31320874	393469195
294512589	393469195
294512589	205823167
864927037	17885227
864927037	244571847
211135337	244571847
1513807932	29229550
1513807932	33332251
253508578	260625138
253508578	36740457
93410612	1089751483
93410612	25999072
93410612	36740457
93410612	244571847
231573091	2821027747
25322068	245467017
19355955	2776904803
19355955	18011418
19355955	1335463908
19355955	73813227
19355955	23137205
19355955	33332251
390576798	73813227
753465446	393469195
205024182	2312659651
18011418	19355955
18011418	73813227
18011418	393469195
18011418	33332251
834837133	244571847
1089751483	93410612
1089751483	288368256
1089751483	36740457
1089751483	244571847
293531867	244571847
29229550	1513807932
29229550	244571847
29229550	288368256
90035997	244571847
33954990	2312659651
45518891	205823167
45518891	1509443935
45518891	33332251
45518891	393469195
249376437	393469195
1335463908	73813227
1335463908	2776904803
1335463908	19355955
33332251	373758798
33332251	2560663585
33332251	1513807932
33332251	205823167
33332251	244571847
33332251	1509443935
33332251	393469195
33332251	23137205
33332251	18011418
33332251	73813227
33332251	180111748
33332251	19355955
245467017	25322068
245467017	36740457
245467017	288368256
33981571	244571847
2312659651	293937043
2312659651	205024182
2312659651	180111748
2312659651	33981571
2312659651	299354235
1638750762	268602677
1638750762	1895962765
373758798	21622781
373758798	393469195
21345227	1895962765
21345227	393469195
393469195	1509443935
393469195	249376437
299354235	2312659651
299354235	244571847
299354235	288368256
24787450	73813227
1531845054	244571847
1531845054	36740457
2828761812	6689672
48595319	244571847
2494052893	25322068
2494052893	244571847
2494052893	245467017
874707504	21345227
1895962765	21345227
1895962765	1638750762
205823167	33332251
205823167	45518891
205823167	294512589
205823167	393469195
121090662	36740457
148948852	244571847
148948852	36740457
267064249	244571847
6689672	2828761812
6689672	288368256
444128309	73813227
29463496	244571847
16007465	393469195
2904655155	19355955
23137205	21622781
23137205	33332251
23137205	19355955
54068475	393469195
2734305171	244571847
73813227	244571847
73813227	36740457
73813227	393469195
73813227	245467017
73813227	19355955
73813227	24787450
73813227	18011418
73813227	288368256
986025986	245467017
42628772	244571847
1263896504	288368256
1263896504	245467017
461039909	245467017
461039909	36740457
461039909	288368256
378096743	393469195
368865066	244571847
306298215	393469195
56838981	2312659651
1898859332	36740457
1697911572	231573091
249653063	244571847
2560663585	33332251
750652153	393469195
203456587	116789784
268602677	2497439929
268602677	1638750762
2342381267	393469195
590041444	244571847
2340189013	245467017
2497439929	268602677
72229913	245467017
19107755	87976147
1889049655	393469195
2274307478	244571847
1509443935	45518891
1509443935	21622781
1509443935	33332251
199310931	36740457
223527851	393469195
1129559851	245467017
1129559851	36740457
1129559851	288368256
288368256	36740457
288368256	245467017
439442231	244571847
